period,date,site,diver,contour,transect,dist,area,bin,side,stipeD,depth,time,comments
2018-May,2018-05-22,Second,KH,NA,1,14,2,14_16,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,16,2,16_18,L,1,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,18,2,18_20,L,1,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,0,2,0_2,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,2,2,2_4,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,4,2,4_6,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,6,2,6_8,R,1,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,8,2,8_10,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,10,2,10_12,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,12,2,12_14,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,14,2,14_16,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,16,2,16_18,R,1,NA,NA,
2018-May,2018-05-22,Second,KH,NA,1,18,2,18_20,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,0,2,0_2,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,2,2,2_4,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,4,2,4_6,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,6,2,6_8,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,8,2,8_10,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,10,2,10_12,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,12,2,12_14,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,14,2,14_16,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,16,2,16_18,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,18,2,18_20,L,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,0,2,0_2,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,2,2,2_4,R,2,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,4,2,4_6,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,6,2,6_8,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,8,2,8_10,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,10,2,10_12,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,12,2,12_14,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,14,2,14_16,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,16,2,16_18,R,0,NA,NA,
2018-May,2018-05-22,Second,KH,NA,2,18,2,18_20,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,0,2,0_2,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,2,2,2_4,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,4,2,4_6,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,6,2,6_8,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,8,2,8_10,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,10,2,10_12,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,12,2,12_14,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,14,2,14_16,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,16,2,16_18,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,18,2,18_20,L,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,0,2,0_2,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,2,2,2_4,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,4,2,4_6,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,6,2,6_8,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,8,2,8_10,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,10,2,10_12,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,12,2,12_14,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,14,2,14_16,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,16,2,16_18,R,0,NA,NA,
2018-May,2018-05-22,Second,TP,NA,3,18,2,18_20,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,0,2,0_2,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,2,2,2_4,L,2,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,4,2,4_6,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,6,2,6_8,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,8,2,8_10,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,10,2,10_12,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,12,2,12_14,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,14,2,14_16,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,16,2,16_18,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,18,2,18_20,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,0,2,0_2,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,2,2,2_4,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,4,2,4_6,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,6,2,6_8,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,8,2,8_10,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,10,2,10_12,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,12,2,12_14,R,1,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,14,2,14_16,R,1,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,16,2,16_18,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,2,18,2,18_20,R,1,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,0,2,0_2,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,2,2,2_4,L,3,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,4,2,4_6,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,6,2,6_8,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,8,2,8_10,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,10,2,10_12,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,12,2,12_14,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,14,2,14_16,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,16,2,16_18,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,18,2,18_20,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,0,2,0_2,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,2,2,2_4,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,4,2,4_6,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,6,2,6_8,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,8,2,8_10,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,10,2,10_12,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,12,2,12_14,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,14,2,14_16,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,16,2,16_18,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,1,18,2,18_20,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,0,2,0_2,L,1,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,2,2,2_4,L,1,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,4,2,4_6,L,1,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,6,2,6_8,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,8,2,8_10,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,10,2,10_12,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,12,2,12_14,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,14,2,14_16,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,16,2,16_18,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,18,2,18_20,L,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,0,2,0_2,R,1,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,2,2,2_4,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,4,2,4_6,R,1,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,6,2,6_8,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,8,2,8_10,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,10,2,10_12,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,12,2,12_14,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,14,2,14_16,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,16,2,16_18,R,0,NA,NA,
2018-May,2018-05-23,North,KH,NA,3,18,2,18_20,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,0,2,0_2,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,2,2,2_4,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,4,2,4_6,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,6,2,6_8,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,8,2,8_10,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,10,2,10_12,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,12,2,12_14,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,14,2,14_16,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,16,2,16_18,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,18,2,18_20,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,0,2,0_2,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,2,2,2_4,R,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,4,2,4_6,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,6,2,6_8,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,8,2,8_10,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,10,2,10_12,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,12,2,12_14,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,14,2,14_16,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,16,2,16_18,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,18,2,18_20,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,0,2,0_2,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,2,2,2_4,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,4,2,4_6,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,6,2,6_8,R,3,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,8,2,8_10,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,10,2,10_12,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,12,2,12_14,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,14,2,14_16,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,16,2,16_18,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,18,2,18_20,R,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,0,2,0_2,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,2,2,2_4,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,4,2,4_6,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,6,2,6_8,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,8,2,8_10,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,10,2,10_12,L,4,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,12,2,12_14,L,3,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,14,2,14_16,L,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,16,2,16_18,L,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,1,18,2,18_20,L,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,0,2,0_2,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,2,2,2_4,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,4,2,4_6,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,6,2,6_8,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,8,2,8_10,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,10,2,10_12,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,12,2,12_14,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,14,2,14_16,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,16,2,16_18,L,2,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,18,2,18_20,L,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,0,2,0_2,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,2,2,2_4,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,4,2,4_6,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,6,2,6_8,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,8,2,8_10,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,10,2,10_12,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,12,2,12_14,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,14,2,14_16,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,16,2,16_18,L,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,18,2,18_20,L,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,0,6,0_2,NA,9,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,2,6,2_4,NA,6,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,4,6,4_6,NA,6,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,6,6,6_8,NA,10,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,8,6,8_10,NA,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,10,6,10_12,NA,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,12,6,12_14,NA,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,14,6,14_16,NA,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,16,6,16_18,NA,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,18,6,18_20,NA,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,0,6,0_2,NA,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,2,6,2_4,NA,4,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,4,6,4_6,NA,5,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,6,6,6_8,NA,5,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,8,6,8_10,NA,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,10,6,10_12,NA,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,12,6,12_14,NA,4,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,14,6,14_16,NA,4,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,16,6,16_18,NA,4,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,18,6,18_20,NA,7,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,0,6,0_2,NA,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,2,6,2_4,NA,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,4,6,4_6,NA,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,6,6,6_8,NA,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,8,6,8_10,NA,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,10,6,10_12,NA,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,12,6,12_14,NA,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,14,6,14_16,NA,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,16,6,16_18,NA,2,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,2,18,6,18_20,NA,10,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,0,6,0_2,NA,2,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,2,6,2_4,NA,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,4,6,4_6,NA,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,6,6,6_8,NA,4,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,8,6,8_10,NA,2,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,10,6,10_12,NA,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,12,6,12_14,NA,1,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,14,6,14_16,NA,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,16,6,16_18,NA,0,NA,NA,
2018-Aug,2018-08-26,Second,BMM,NA,3,18,6,18_20,NA,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,0,4,0_2,L/R,2,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,2,4,2_4,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,4,4,4_6,L/R,2,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,6,4,6_8,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,8,4,8_10,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,10,4,10_12,L/R,4,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,12,4,12_14,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,14,4,14_16,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,16,4,16_18,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,1,18,4,18_20,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,0,4,0_2,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,2,4,2_4,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,4,4,4_6,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,6,4,6_8,L/R,1,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,8,4,8_10,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,10,4,10_12,L/R,1,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,12,4,12_14,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,14,4,14_16,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,16,4,16_18,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,2,18,4,18_20,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,0,4,0_2,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,2,4,2_4,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,4,4,4_6,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,6,4,6_8,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,8,4,8_10,L/R,1,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,10,4,10_12,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,12,4,12_14,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,14,4,14_16,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,16,4,16_18,L/R,0,NA,NA,
2018-Aug,2018-08-26,Manley,OP,NA,3,18,4,18_20,L/R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,0,2,0_2,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,2,2,2_4,L,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,4,2,4_6,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,6,2,6_8,L,6,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,8,2,8_10,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,10,2,10_12,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,12,2,12_14,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,14,2,14_16,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,16,2,16_18,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,18,2,18_20,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,0,2,0_2,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,2,2,2_4,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,4,2,4_6,L,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,6,2,6_8,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,8,2,8_10,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,10,2,10_12,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,12,2,12_14,L,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,14,2,14_16,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,16,2,16_18,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,18,2,18_20,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,0,2,0_2,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,2,2,2_4,L,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,4,2,4_6,L,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,6,2,6_8,L,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,8,2,8_10,L,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,10,2,10_12,L,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,12,2,12_14,L,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,14,2,14_16,L,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,16,2,16_18,L,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,18,2,18_20,L,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,0,2,0_2,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,2,2,2_4,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,4,2,4_6,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,6,2,6_8,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,8,2,8_10,R,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,10,2,10_12,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,12,2,12_14,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,14,2,14_16,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,16,2,16_18,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,1,18,2,18_20,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,0,2,0_2,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,2,2,2_4,R,3,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,4,2,4_6,R,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,6,2,6_8,R,3,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,8,2,8_10,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,10,2,10_12,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,12,2,12_14,R,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,14,2,14_16,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,16,2,16_18,R,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,2,18,2,18_20,R,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,0,2,0_2,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,2,2,2_4,R,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,4,2,4_6,R,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,6,2,6_8,R,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,8,2,8_10,R,0,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,10,2,10_12,R,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,12,2,12_14,R,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,14,2,14_16,R,2,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,16,2,16_18,R,1,NA,NA,
2018-Aug,2018-08-26,North,NAP,NA,3,18,2,18_20,R,1,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,0,4,0_2,L/R,0,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,2,4,2_4,L/R,0,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,4,4,4_6,L/R,0,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,6,4,6_8,L/R,0,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,8,4,8_10,L/R,0,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,10,4,10_12,L/R,1,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,12,4,12_14,L/R,5,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,14,4,14_16,L/R,0,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,16,4,16_18,L/R,3,NA,NA,
2018-Jul,2018-07-19,North,HS,NA,1,18,4,18_20,L/R,0,NA,NA,
2018-Jul,2018-07-19,North,NAP,NA,3,0,4,0_2,L/R,3,NA,NA,
2018-Jul,2018-07-19,North,NAP,NA,3,2,4,2_4,L/R,0,NA,NA,
2018-Jul,2018-07-19,North,NAP,NA,3,4,4,4_6,L/R,4,NA,NA,
2018-Jul,2018-07-19,North,NAP,NA,3,6,4,6_8,L/R,4,NA,NA,
2018-Jul,2018-07-19,North,NAP,NA,3,8,4,8_10,L/R,0,NA,NA,
